source_center,destination_center,median_delay,trip_count,median_actual_time,median_osrm_time,median_distance
IND561207AAB,IND572101AAA,1.8,10,104.5,53.0,49.70926282152647
IND562101AAA,IND561207AAB,1.125,47,28.0,27.0,28.01512782619304
IND562108AAA,IND572101AAA,1.7888888888888888,12,52.0,32.0,32.193228233831526
IND562114AAA,IND560048AAB,3.0,17,47.0,14.0,10.5613894394536
IND562114AAA,IND560067AAC,3.6222222222222222,8,35.5,10.0,9.392152361295047
IND562117AAA,IND562132AAA,1.1111111111111112,27,87.0,83.0,53.55079659595926
IND562125AAA,IND000000ACS,7.125,1,171.0,24.0,13.4375874602095
IND562132AAA,IND000000ACB,1.4666666666666666,3316,1529.0,855.5,866.8271887452806
IND562132AAA,IND000000ACS,1.6,18,37.5,22.5,18.507019046207688
IND562132AAA,IND302014AAA,1.625,975,1457.0,732.0,771.1780354948014
IND562132AAA,IND395023AAA,1.5217391304347827,47,1001.0,502.0,528.8621827099671
IND562132AAA,IND411033AAA,1.5294117647058822,442,536.5,342.5,387.29170988173746
IND562132AAA,IND416012AAA,1.411764705882353,299,360.0,229.0,286.5609065253063
IND562132AAA,IND421302AAG,1.4736842105263157,258,652.0,407.0,442.1545247452585
IND562132AAA,IND462022AAA,1.5789473684210529,625,1187.0,543.0,594.0498910328934
IND562132AAA,IND501359AAE,1.4444444444444444,175,372.0,219.0,264.0904754750012
IND562132AAA,IND515004AAA,1.282392026578073,108,138.0,102.0,110.7516325962777
IND562132AAA,IND518002AAA,1.3114224137931034,168,195.5,132.0,166.59556442316543
IND562132AAA,IND560002AAA,2.333333333333333,75,50.0,22.0,18.70963456645135
IND562132AAA,IND560043AAC,1.5166666666666666,66,43.0,26.0,18.573286075885527
IND562132AAA,IND560048AAB,1.5,72,54.5,31.0,25.523116180484717
IND562132AAA,IND560058AAB,1.8920454545454544,34,25.0,15.0,10.016630495273171
IND562132AAA,IND560058AAD,1.6666666666666667,86,33.5,20.0,10.19176736218536
IND562132AAA,IND560060AAB,1.3798076923076923,52,35.5,26.0,18.121479488540597
IND562132AAA,IND560066AAB,1.9954545454545454,8,60.0,29.0,22.693197230369115
IND562132AAA,IND560078AAC,1.5384615384615383,75,35.0,24.0,18.27884334587879
IND562132AAA,IND560083AAB,1.3636363636363635,199,39.0,31.0,27.004605676207657
IND562132AAA,IND560085AAA,1.6904761904761905,54,49.0,24.0,18.525540001212413
IND562132AAA,IND560099AAB,1.44,507,56.0,35.0,27.60858781092744
IND562132AAA,IND560300AAA,1.4545454545454546,587,54.0,31.0,19.70047216800297
IND562132AAA,IND570020AAA,1.0701970443349753,54,123.5,108.5,78.09726901065996
IND562132AAA,IND572101AAA,1.3666666666666667,18,38.0,24.5,32.724962306299844
IND562132AAA,IND573201AAB,1.5,112,117.0,73.5,89.84950037367025
IND562132AAA,IND577002AAA,1.5625,11,154.0,100.0,132.18771662477656
IND562132AAA,IND577501AAA,1.5479166666666666,8,147.5,80.0,99.23089318621379
IND562132AAA,IND577598AAC,1.5,60,92.0,59.0,79.46571519055993
IND562132AAA,IND580028AAA,1.625,46,261.5,155.5,199.01745026621995
IND562132AAA,IND583101AAA,1.474937343358396,100,163.0,102.5,134.1494454584735
IND562132AAA,IND600056AAB,1.3333333333333333,182,246.0,155.0,154.49667690431693
IND562132AAA,IND683511AAA,1.5195681511470984,28,458.0,212.5,175.74484685136864
IND562132AAA,IND712311AAA,1.7669683257918551,216,1465.0,661.0,803.2025680454166
IND562132AAA,IND751002AAB,1.75,818,1024.0,493.0,616.6748629807034
IND562132AAC,IND000000ACB,1.3333333333333333,78,1535.5,858.0,869.2753140832694
IND562159AAA,IND562117AAA,1.914855072463768,20,45.5,25.0,23.312758800147638
IND563101AAB,IND560300AAB,6.163636363636364,1,339.0,55.0,50.07087205461113
IND563101AAB,IND563125AAB,1.5050505050505052,4,37.0,26.0,23.06423513557419
IND563101AAB,IND563131AAA,1.5857142857142859,50,30.5,21.0,27.194856656798024
IND563116AAA,IND563131AAB,1.832167832167832,28,28.5,14.0,12.768884129245404
IND563125AAB,IND560300AAA,3.849056603773585,3,204.0,53.0,45.2952284331645
IND563125AAB,IND560300AAB,1.6125,32,70.0,44.5,36.62798411934547
IND563130AAA,IND563131AAB,1.0,30,34.5,33.0,18.64567696183063
IND563131AAA,IND563125AAB,1.6306818181818183,70,50.0,24.5,28.279557595826848
IND563131AAB,IND560300AAA,1.6904761904761905,20,100.0,46.5,36.899020635815084
IND563131AAB,IND560300AAB,1.5714285714285714,35,108.0,46.0,36.51647470473751
IND563131AAB,IND563116AAA,1.7638888888888888,32,21.5,12.0,11.853661836979299
IND570020AAA,IND571301AAA,1.9023809523809523,16,39.0,21.5,22.891386663151348
IND570020AAA,IND571430AAA,3.1379310344827585,3,137.0,48.0,44.22314273029784
IND570020AAA,IND571602AAA,1.9166666666666665,28,49.0,25.5,24.14790859793061
IND571104AAA,IND573142AAA,1.4935897435897434,2,47.5,29.0,25.620166421513467
IND571104AAA,IND577598AAB,1.8723684210526317,18,36.0,19.0,22.779169913264383
IND571105AAA,IND571114AAA,81.7,2,116.0,24.5,22.410841719602384
IND571105AAA,IND571213AAA,1.6168478260869565,24,50.5,30.0,31.612235250289856
IND571111AAB,IND571313AAB,1.6742424242424243,20,43.0,26.5,26.37890725885972
IND571114AAA,IND570020AAA,3.0869565217391304,19,152.0,48.0,44.37239674093894
IND571124AAA,IND570020AAA,3.375,20,101.0,24.5,28.308723304082434
IND571213AAA,IND570020AAA,8.47887323943662,1,602.0,71.0,77.65114325500001
IND571213AAA,IND571114AAA,1.4583333333333333,19,94.0,66.0,44.13947453923458
IND571301AAA,IND571111AAB,2.0,16,39.0,20.0,27.957682853938042
IND571313AAB,IND571440AAA,1.327956989247312,20,51.0,39.0,26.394453259446415
IND571401AAA,IND562160AAB,1.0,20,42.5,43.5,32.83326627066437
IND571426AAA,IND571104AAA,1.7222222222222223,45,77.0,49.0,44.54922807904181
IND571430AAA,IND571124AAA,1.2941176470588236,19,47.0,32.0,23.58821668765197
IND571432AAB,IND571426AAA,1.5,34,45.5,30.0,26.021688679740173
IND571438AAB,IND571401AAA,1.2580645161290325,13,38.0,30.0,22.86881526481827
IND571440AAA,IND571430AAA,1.0,19,44.0,43.0,22.681503843465386
IND572101AAA,IND561203AAB,1.8,72,46.0,26.5,32.21105565519991
IND572101AAA,IND562101AAA,2.191176470588235,8,82.5,35.5,41.42080726047854
IND572201AAB,IND573103AAA,1.7105263157894735,4,40.5,18.5,23.809419832490413
IND572201AAB,IND573201AAB,1.7758333333333334,6,69.0,47.0,45.150742311976316
IND572201AAB,IND577101AAA,1.8706563706563708,4,139.0,60.5,55.30024546022717
IND573103AAA,IND572201AAB,1.588235294117647,3,27.0,17.0,23.33395843511821
IND573116AAA,IND571426AAA,4.0,2,158.0,25.5,26.89508628058606
IND573116AAA,IND571432AAB,1.6833333333333333,24,58.5,35.5,31.296145224742688
IND573116AAA,IND573142AAA,3.2635135135135136,2,82.0,45.5,30.259804034872964
IND573134AAB,IND573201AAB,2.4272727272727272,28,61.0,25.5,29.83535473292701
IND573134AAB,IND577101AAA,1.7708978328173375,2,64.0,36.5,31.71282555554677
IND573142AAA,IND573201AAB,1.803846153846154,34,61.5,34.0,29.87027500494751
IND573201AAB,IND572201AAB,1.8571428571428568,33,69.0,46.0,44.57956488818888
IND573201AAB,IND573103AAA,1.84375,6,85.0,28.0,29.488196224391487
IND573201AAB,IND573116AAA,1.725563909774436,28,40.0,26.0,27.73320526343614
IND573201AAB,IND573134AAB,1.6754385964912282,6,42.0,25.0,29.745574911288138
IND573201AAB,IND575004AAB,2.2857142857142856,94,255.5,85.0,88.89504684282403
IND574104AAA,IND574216AAA,2.0,52,63.5,30.0,27.505557980681395
IND574117AAA,IND576101AAA,1.6614906832298137,2,36.5,22.0,19.27140635477771
IND574117AAA,IND576201AAA,2.0,3,123.0,40.0,46.13083933623765
IND574202AAA,IND574239AAA,1.625,12,40.0,28.5,26.453979899851674
IND574211AAA,IND574202AAA,2.473684210526316,5,47.0,18.0,22.436416031967603
IND574211AAA,IND574216AAA,2.775,2,71.0,24.0,30.00440084343922
IND574216AAA,IND562132AAA,1.9166666666666667,11,193.0,123.0,133.31503815085736
IND574216AAA,IND575004AAB,2.333333333333333,27,72.0,32.0,36.131461696293606
IND574221AAA,IND562132AAA,1.7297297297297298,59,176.0,122.0,134.01323862410044
IND574227AAA,IND574104AAA,1.8333333333333333,19,23.0,11.0,14.252386779270266
IND574239AAA,IND574221AAA,1.5128205128205128,7,53.0,35.0,19.610509185212408
IND575004AAB,IND562132AAA,1.7454545454545456,52,233.0,145.5,155.25727091370902
IND575004AAB,IND574117AAA,2.7592592592592595,10,68.0,29.0,30.356355581597036
IND575004AAB,IND574211AAA,2.116013071895425,8,36.0,17.0,21.342893652238907
IND575004AAB,IND574227AAA,1.8333333333333335,6,47.0,24.5,18.075653003356063
IND575004AAB,IND575014AAA,2.5175438596491224,2,46.5,18.5,18.88269173611856
IND575004AAB,IND576101AAA,2.9,3,98.0,47.0,44.52464905195818
IND575004AAB,IND671323AAD,1.7407407407407407,3,47.0,26.0,21.42491046785313
IND575014AAA,IND403726AAA,1.565217391304348,13,300.0,188.0,154.61117980564333
IND576101AAA,IND576201AAA,1.5964912280701755,6,37.0,24.5,27.24987829371151
IND576201AAA,IND581320AAA,2.0526315789473686,8,53.0,27.0,32.45998822868914
IND577002AAA,IND580028AAA,1.5527777777777778,66,100.5,62.0,78.90465660574202
IND577002AAA,IND581110AAE,1.8333333333333335,8,84.0,31.5,40.69250411088517
IND577002AAA,IND581115AAC,2.0,76,37.0,19.0,24.219174522328288
IND577101AAA,IND577132AAD,2.15,13,43.0,21.0,23.08470033333896
IND577126AAA,IND577201AAA,2.807017543859649,3,168.0,63.0,46.60606044478055
IND577132AAD,IND573134AAB,2.0,19,51.0,30.0,24.57057502234332
IND577201AAA,IND562132AAA,1.656862745098039,100,223.0,113.0,123.23721255081915
IND577201AAA,IND577432AAA,2.3049999999999997,2,73.5,32.5,33.24551159112917
IND577401AAA,IND562132AAA,1.5294117647058822,13,459.0,140.0,155.86492714373568
IND577401AAA,IND577201AAA,0.9428571428571428,21,71.0,62.0,44.26675203142621
IND577432AAA,IND577126AAA,2.1,1,42.0,20.0,22.09703439062758
IND577501AAA,IND577002AAA,1.6985294117647058,30,54.5,34.5,45.027785282768924
IND577522AAA,IND562132AAA,1.375,80,118.0,88.0,101.41283444851862
IND577535AAC,IND577522AAA,1.5,26,46.5,34.0,45.59417718344517
IND577598AAB,IND573142AAA,2.0869565217391304,49,95.0,53.0,44.58557828797311
IND577598AAC,IND577501AAA,1.8333333333333333,22,54.0,26.0,32.66239777893303
IND580002AAA,IND580028AAA,4.979166666666666,2,112.5,20.5,20.814980255364105
IND580028AAA,IND403726AAA,2.235294117647059,87,234.0,98.0,88.84588418087661
IND580028AAA,IND421302AAG,1.46875,24,421.5,278.5,275.67788791690396
IND580028AAA,IND562132AAA,1.5459558823529411,64,262.0,154.5,187.97114314489892
IND580028AAA,IND580002AAA,3.571428571428571,10,75.0,21.0,22.29146220443949
IND580028AAA,IND581402AAA,1.4545454545454546,60,90.0,62.0,56.54356578809942
IND580028AAA,IND590016AAA,1.875,65,120.0,52.0,66.60735115240557
IND580028AAA,IND591115AAB,1.8697478991596634,12,62.0,36.0,44.78139980306634
IND580028AAA,IND591123AAC,1.818181818181818,73,116.0,74.0,66.00618652374766
IND581110AAE,IND577002AAA,1.8,25,91.0,41.0,45.92086848919784
IND581110AAE,IND581119AAB,1.6666666666666667,93,57.0,27.0,28.903584403923944
IND581115AAC,IND581110AAE,1.6904761904761905,74,30.5,20.0,27.02805951662033
IND581119AAB,IND577002AAA,1.5,54,45.0,29.5,27.19674393743238
IND581303AAA,IND581325AAA,1.4748330765279918,8,112.5,75.0,55.384772442634386
IND581303AAA,IND581400AAB,1.5,24,45.5,41.0,23.794090872987937
IND581314AAA,IND403726AAA,1.7679487179487179,42,143.5,82.5,66.74642430056855
IND581314AAA,IND581334AAA,1.25,3,80.0,52.0,44.27515906771261
IND581320AAA,IND575004AAB,2.2205882352941178,6,151.0,73.0,77.73258325934074
IND581320AAA,IND581334AAA,1.5909090909090908,8,52.5,31.0,29.20883717390629
IND581325AAA,IND580028AAA,1.8229166666666665,42,110.0,54.5,44.89728225382005
IND581334AAA,IND581314AAA,1.7815934065934067,6,66.0,37.5,33.65583166076285
IND581334AAA,IND581320AAA,1.5852272727272727,2,40.5,26.5,27.169140061023434
IND581334AAA,IND581343AAC,2.2656641604010024,2,45.0,20.0,17.294645062704255
IND581343AAC,IND581314AAA,1.76,11,51.0,31.0,26.657948892942247
IND581400AAB,IND581325AAA,1.6186440677966103,30,102.0,61.0,44.71863876092314
IND581402AAA,IND577201AAA,1.206896551724138,6,142.0,100.5,78.08117701979288
IND581402AAA,IND577401AAA,1.5,27,86.0,63.0,44.98790907404643
IND582101AAB,IND580028AAA,2.6,52,106.5,41.0,44.36605711846664
IND582209AAA,IND582101AAB,1.829090909090909,32,61.0,31.5,26.99278567480637
IND583101AAA,IND577535AAC,1.8333333333333333,30,67.0,37.0,44.7348579806886
IND583101AAA,IND583201AAA,2.369318181818182,54,76.0,34.5,44.59817835423085
IND583119AAA,IND583101AAA,2.8566666666666665,18,76.0,30.5,31.830099479134603
IND583201AAA,IND583101AAA,2.764705882352941,6,111.5,34.5,45.28573904643914
IND583201AAA,IND583119AAA,2.625,18,42.0,24.0,24.656278080161353
IND583201AAA,IND583227AAA,2.0,48,52.5,26.0,18.613631903356428
IND583227AAA,IND583201AAA,3.0,3,62.0,25.0,18.588622727180464
IND583227AAA,IND583231AAA,1.6666666666666667,75,45.0,26.0,28.204252075698275
IND583231AAA,IND583201AAA,2.571428571428572,45,41.0,17.0,18.98055459840742
IND584101AAA,IND509124AAA,1.5,42,70.0,51.0,44.267923356580056
IND584101AAA,IND518002AAA,2.186379928315412,4,192.0,56.0,55.3786755475881
IND584101AAA,IND584123AAA,1.4642857142857144,10,37.5,28.0,27.39117882481414
IND584123AAA,IND584128AAA,1.75,3,46.0,32.0,33.59916767951336
IND584128AAA,IND583121AAA,2.4375,6,39.0,17.5,18.29897146769974
IND585104AAA,IND585211AAA,1.8541666666666665,68,48.0,25.0,23.412192391203828
IND585104AAA,IND585307AAB,1.4,28,54.0,39.0,36.14543192522449
IND585104AAA,IND585314AAA,1.6875,20,68.0,29.0,28.5567036537868
IND585104AAA,IND585330AAE,1.8166666666666667,60,62.0,35.0,44.66433262632437
IND585104AAA,IND586128AAA,1.4285714285714286,131,73.0,50.0,45.834006912603066
IND585211AAA,IND585104AAA,2.142857142857143,9,57.0,23.0,27.928429607601508
IND585211AAA,IND585222AAA,1.5,49,30.0,21.0,18.859137901339796
IND585222AAA,IND585211AAA,1.5,11,29.0,22.0,19.164859207129613
IND585222AAA,IND585307AAB,1.5555555555555556,72,45.0,27.5,23.85115459168117
IND585307AAB,IND585104AAA,2.6666666666666665,107,135.0,42.0,36.22813363225986
IND585307AAB,IND585222AAA,1.4722222222222223,16,35.0,25.0,23.137901042847282
IND585314AAA,IND585104AAA,2.0,65,59.0,27.0,27.04468735941849
IND585314AAA,IND586211AAA,1.5454545454545454,27,84.0,55.0,46.49465829290652
IND585330AAE,IND585401AAA,1.7735042735042734,42,49.0,26.5,33.416647210015974
IND585401AAA,IND502286AAB,1.8867521367521367,44,67.0,40.5,29.399726722155076
IND586101AAA,IND416404AAA,2.1490384615384617,12,73.5,33.0,45.028131023479474
IND586101AAB,IND416404AAA,2.1481481481481484,15,72.0,33.0,44.878100779475226
IND586128AAA,IND585104AAA,2.236111111111111,36,119.0,36.5,45.50241150797564
IND586128AAA,IND586211AAA,1.588235294117647,71,37.0,25.0,27.492452823165312
IND586211AAA,IND585314AAA,1.6,143,101.0,51.0,45.23861073222408
IND586211AAA,IND586128AAA,1.7142857142857142,15,56.0,35.0,27.523084881297475
IND587103AAB,IND582101AAB,1.8679653679653678,8,133.0,60.5,55.24302715662886
IND587103AAB,IND582209AAA,1.84,51,90.0,48.0,44.48522453865888
IND590016AAA,IND591302AAB,1.7333333333333334,10,44.5,30.0,23.464664140447766
IND591102AAA,IND591307AAC,2.0,36,67.0,34.0,31.58254068670202
IND591115AAB,IND580028AAA,1.9166666666666665,6,70.0,37.0,44.28225155065971
IND591115AAB,IND590016AAA,1.8348416289592762,8,46.0,24.0,31.56931550220161
IND591123AAC,IND587103AAB,1.5416666666666667,43,84.0,51.0,44.09156786709586
IND591126AAA,IND591102AAA,1.25,4,46.5,29.0,23.995908022239945
IND591201AAA,IND586101AAB,1.630952380952381,6,121.0,74.0,77.43473027566394
IND591201AAA,IND591304AAA,1.5092592592592593,30,69.0,49.0,44.83745327046004
IND591237AAB,IND591201AAA,1.5,5,33.0,22.0,22.02171692643177
IND591302AAB,IND580028AAA,1.8333333333333333,29,119.0,62.0,66.28864763905878
IND591302AAB,IND591115AAB,1.3541666666666667,4,57.0,31.0,25.699969977816902
IND591304AAA,IND586101AAA,1.6,25,84.0,63.0,66.34806157447036
IND591304AAA,IND586101AAB,1.4666666666666668,16,78.5,56.0,59.195690353045464
IND591307AAC,IND580002AAA,2.146871008939974,8,124.5,63.0,55.28116210015614
IND591307AAC,IND580028AAA,2.166666666666667,20,164.5,74.0,66.55564843794309
IND591307AAC,IND580030AAA,2.0,5,157.0,76.0,66.20352781857311
IND600004AAA,IND600008AAC,5.6,4,76.0,13.5,9.167042801303904
IND600008AAA,IND600044AAC,2.272727272727273,65,51.0,29.0,27.149136211643803
IND600008AAC,IND600004AAA,2.357142857142857,1,33.0,14.0,9.401193524867644
IND600008AAC,IND600013AAA,4.55,2,50.5,11.0,9.032298661601477
IND600008AAC,IND600056AAB,2.3809523809523805,64,62.0,29.0,27.157604799887643
IND600016AAA,IND600119AAA,2.184659090909091,16,38.5,21.0,12.806369773321386
IND600016AAB,IND600044AAC,2.0,90,47.5,26.5,27.03753742720963
IND600016AAC,IND600056AAB,1.875,4,46.5,22.5,22.865592761907866
IND600016AAC,IND600119AAA,1.6811594202898552,22,35.5,21.5,12.763027214470277
IND600032AAB,IND600008AAC,6.0,1,48.0,8.0,9.085007841379426
IND600032AAB,IND600044AAD,2.090909090909091,17,21.0,11.0,9.169091337978568
IND600032AAB,IND600056AAB,1.7777777777777777,246,46.0,27.0,27.00512933632603
IND600032AAB,IND600076AAB,2.2,84,25.5,14.0,10.649312662785388
IND600044AAD,IND600032AAB,2.076923076923077,7,27.0,11.0,9.31292900041862
IND600044AAD,IND600048AAA,2.9375,22,38.0,11.0,9.302586761832101
IND600044AAD,IND600056AAB,1.4444444444444444,51,39.0,19.0,18.32217257409328
IND600044AAD,IND603001AAA,2.1055555555555556,48,44.0,19.0,23.450905285046147
IND600044AAD,IND603203AAA,3.9444444444444446,4,44.0,11.5,13.18893984825314
IND600044AAE,IND600056AAB,1.75,87,37.0,18.0,18.187202475917
IND600048AAA,IND600044AAD,2.159090909090909,2,22.5,10.5,9.282571607166805
IND600056AAA,IND602105AAB,3.0,14,31.0,9.0,12.347436251027005
IND600056AAB,IND501359AAE,1.6956521739130437,161,431.0,292.0,264.8270800750239
IND600056AAB,IND524003AAA,1.5294117647058822,97,112.0,74.0,90.290773956127
IND600056AAB,IND530012AAA,1.4545454545454546,48,577.0,311.5,385.8542453346181
IND600056AAB,IND560099AAB,1.5714285714285714,146,229.0,145.5,134.45479293915645
IND600056AAB,IND562132AAA,1.4,208,292.0,171.0,154.69429571855213
IND600056AAB,IND600008AAC,2.0,155,52.0,21.0,27.539033081515644
IND600056AAB,IND600016AAC,2.1,49,54.0,26.0,27.27257264061768
IND600056AAB,IND600032AAB,1.8,208,47.0,24.0,24.011768935417408
IND600056AAB,IND600044AAD,1.4,21,47.0,29.0,18.68649747469327
IND600056AAB,IND600044AAE,1.5714285714285714,103,50.0,29.0,18.669258937068097
IND600056AAB,IND600076AAB,1.5,61,36.0,28.0,27.01026087582845
IND600056AAB,IND600110AAA,1.688259109311741,112,44.0,27.5,24.04673551752527
IND600056AAB,IND600116AAB,2.0,71,39.0,16.0,18.702312886534187
IND600056AAB,IND605010AAB,1.4166666666666667,77,123.0,79.0,68.17639983072627
IND600056AAB,IND605601AAA,1.3333333333333333,35,86.0,65.0,68.72294589141826
IND600056AAB,IND631501AAA,2.0454545454545454,36,36.5,19.5,23.79239827532995
IND600056AAB,IND632006AAA,1.6470588235294117,51,74.0,43.0,46.75905927412219
IND600056AAB,IND635802AAB,1.2222222222222223,19,90.0,83.0,88.51970784008982
IND600073AAA,IND603203AAA,1.8714285714285714,2,19.0,9.5,12.47821351856458
IND600076AAB,IND600032AAB,2.5,32,34.5,15.0,12.57602011609738
IND600076AAB,IND600056AAB,1.5,8,46.0,27.0,22.8536969697876
IND600083AAA,IND600116AAB,2.035714285714286,2,26.5,13.0,9.61418073704652
IND600110AAA,IND600056AAB,1.6961538461538461,40,53.0,26.5,23.50023409356419
IND600110AAA,IND600056AAD,1.8295454545454544,4,52.5,27.5,23.009692107870762
IND600116AAB,IND600056AAA,1.9090909090909087,5,21.0,11.0,9.27151947802009
IND600116AAB,IND600056AAB,2.1,9,30.0,18.0,18.067762399205236
IND600116AAB,IND602024AAA,1.6402714932126696,20,29.0,16.0,10.53233302316366
IND600119AAA,IND600016AAC,2.1944444444444446,18,47.5,19.0,11.671185629068521
IND602001AAA,IND600116AAB,2.2163461538461537,12,51.5,24.0,23.185964594981698
IND602001AAB,IND609001AAA,2.210526315789474,22,50.5,21.5,27.36984512086103
IND602024AAA,IND600116AAB,1.8214285714285712,8,47.0,16.0,11.313270095640114
IND602024AAA,IND602001AAA,2.708333333333333,18,25.0,9.0,12.839076525519754
IND603001AAA,IND603301AAA,1.1428571428571428,49,34.0,26.0,27.07951725142831
IND603102AAA,IND600056AAB,1.88,35,92.0,47.0,45.09254324651201
IND603203AAA,IND600044AAD,2.512987012987013,26,39.0,12.5,12.50104506680953
IND603203AAA,IND600048AAA,1.6666666666666667,1,20.0,12.0,9.665757957346164
IND603301AAA,IND600044AAD,1.6666666666666667,112,107.0,34.0,41.8259840155656
IND604303AAA,IND603102AAA,1.9859943977591037,8,54.5,30.5,33.675506965975515
IND605010AAB,IND600056AAB,1.7387914230019494,18,124.5,75.5,78.05490848294448
IND605010AAB,IND604303AAA,1.0634920634920635,8,40.5,42.0,27.68140695016039
IND605010AAB,IND607001AAA,1.7413793103448276,12,50.5,29.0,20.43669041247513
IND605601AAA,IND600056AAB,1.5750000000000002,36,134.0,76.0,78.99629053980199
IND605601AAA,IND607106AAA,2.0,29,37.0,20.0,17.75214166817218
IND605601AAA,IND636102AAA,1.35,30,89.0,64.0,67.29653094792616
IND606003AAA,IND606105AAA,1.6666666666666667,28,16.5,10.5,10.814713664841943
IND606105AAA,IND606201AAC,1.5,74,47.0,35.0,36.231559736120104
IND606201AAC,IND605601AAA,1.6666666666666667,139,91.0,45.0,45.90102478574296
IND606801AAB,IND632006AAA,2.0,39,114.0,44.0,44.76988601899653
IND606803AAA,IND606801AAB,1.3276515151515151,16,30.5,23.0,23.006104132255423
IND607001AAA,IND608001AAA,1.8666666666666667,22,42.0,23.5,30.66584313542484
IND607106AAA,IND607801AAA,2.2,27,23.0,11.0,16.74542946069195
IND607801AAA,IND606003AAA,2.142857142857143,43,29.0,14.0,19.222945451508032
IND608001AAA,IND609110AAA,2.7333333333333334,7,41.0,16.0,19.836867170763323
