source_center,destination_center,route_type,time_of_day,median_delay,trip_count
IND132103AAB,IND131028AAB,FTL,Afternoon,1.8823529411764703,6
IND132103AAB,IND132001AAA,FTL,Night,1.5142857142857142,4
IND133004AAA,IND135001AAA,FTL,Night,1.466403162055336,18
IND134102AAA,IND174103AAA,FTL,Night,2.75,16
IND134109AAA,IND160002AAC,Carting,Night,1.5555555555555556,8
IND134109AAA,IND160002AAC,Carting,Morning,1.5272727272727273,52
IND134203AAA,IND140501AAA,Carting,Night,1.75,56
IND134203AAA,IND160002AAC,Carting,Night,2.0,5
IND135001AAA,IND173025AAA,FTL,Night,2.1923076923076925,29
IND136027AAA,IND132039AAA,FTL,Night,1.8571428571428568,41
IND136118AAA,IND136128AAA,FTL,Night,1.380952380952381,44
IND136128AAA,IND136027AAA,FTL,Night,2.0588235294117645,43
IND140001AAA,IND140118AAA,FTL,Night,1.707142857142857,38
IND140118AAA,IND160002AAC,FTL,Night,1.52,75
IND140118AAA,IND160002AAC,FTL,Morning,1.8931159420289856,10
IND140301AAA,IND140001AAA,FTL,Night,1.7272727272727273,39
IND140301AAA,IND140901AAA,Carting,Morning,1.9230769230769231,29
IND140401AAA,IND000000ACA,FTL,Night,1.6171171171171173,12
IND140401AAA,IND142401AAA,FTL,Night,1.5479166666666666,6
IND140401AAA,IND147301AAA,FTL,Night,1.595238095238095,2
IND140406AAA,IND140401AAA,FTL,Night,1.2916666666666665,14
IND140501AAA,IND160002AAC,Carting,Night,1.0,26
IND140501AAA,IND160002AAC,Carting,Morning,1.1333333333333333,2
IND140901AAA,IND160002AAC,Carting,Morning,1.4272727272727272,84
IND140901AAA,IND160055AAA,Carting,Night,1.9090909090909087,39
IND141003AAB,IND000000ACA,Carting,Morning,1.818181818181818,7
IND141003AAB,IND141109AAA,FTL,Night,0.8720588235294118,2
IND141003AAB,IND142026AAA,FTL,Night,1.626984126984127,42
IND141010AAA,IND000000ACA,Carting,Morning,1.818181818181818,1
IND141109AAA,IND000000ACA,FTL,Night,0.9703703703703702,36
IND141115AAA,IND000000ACA,FTL,Night,1.4543650793650793,18
IND142001AAB,IND151001AAA,FTL,Afternoon,1.5416666666666667,4
IND142001AAB,IND152026AAA,FTL,Afternoon,1.4201680672268908,52
IND142001AAB,IND152026AAA,FTL,Evening,1.75,63
IND142026AAA,IND000000ACA,FTL,Night,2.8541666666666665,2
IND142026AAA,IND141109AAA,FTL,Night,1.436904761904762,18
IND142401AAA,IND000000ACA,FTL,Night,1.8125,11
IND143001AAA,IND144001AAB,FTL,Evening,2.0729166666666665,76
IND144001AAA,IND144040AAA,FTL,Night,1.7777777777777777,28
IND144001AAB,IND000000ACA,FTL,Night,2.071428571428572,63
IND144001AAB,IND000000ACA,FTL,Evening,2.1474358974358974,6
IND144001AAB,IND143001AAA,FTL,Afternoon,1.5358974358974358,36
IND144001AAB,IND143001AAA,FTL,Evening,1.4545454545454546,32
IND144001AAB,IND144401AAB,Carting,Night,2.0,26
IND144001AAB,IND144601AAA,FTL,Night,3.375,3
IND144001AAB,IND144601AAA,FTL,Evening,3.6875,1
IND144001AAB,IND160002AAC,FTL,Evening,3.375,7
IND144001AAC,IND000000ACA,Carting,Evening,1.7142857142857142,7
IND144001AAC,IND000000ACA,FTL,Night,1.9615384615384617,18
IND144001AAC,IND000000ACA,FTL,Evening,1.7857142857142858,15
IND144001AAC,IND160002AAC,Carting,Afternoon,2.0,254
IND144040AAA,IND144001AAB,FTL,Night,2.025,14
IND144401AAB,IND144001AAB,Carting,Night,2.0,28
IND144401AAB,IND144001AAB,Carting,Morning,1.7777777777777777,1
IND144514AAA,IND000000ACA,FTL,Night,1.7644230769230769,2
IND144514AAA,IND141115AAA,FTL,Night,1.75,7
IND144527AAA,IND141115AAA,FTL,Night,1.9230769230769231,8
IND144601AAA,IND144001AAA,FTL,Night,2.0018382352941178,2
IND144601AAA,IND144040AAA,FTL,Night,1.4298245614035088,2
IND145001AAA,IND176201AAA,FTL,Night,1.9791666666666665,6
IND145001AAA,IND176201AAA,FTL,Morning,1.4761904761904765,1
IND145001AAA,IND176303AAA,FTL,Night,1.102184376156979,2
IND147001AAB,IND147201AAA,FTL,Night,1.2774725274725274,12
IND147001AAB,IND160002AAC,FTL,Night,1.9347826086956523,4
IND147001AAB,IND160002AAC,FTL,Morning,2.1369565217391306,10
IND147001AAD,IND147201AAA,FTL,Night,1.7115384615384617,2
IND147001AAD,IND148023AAA,FTL,Night,1.3333333333333333,3
IND147001AAD,IND160002AAC,FTL,Night,5.021739130434783,2
IND147001AAD,IND160002AAC,FTL,Morning,2.1869565217391305,8
IND147101AAA,IND147105AAA,FTL,Night,1.4047619047619047,16
IND147101AAA,IND160002AAC,FTL,Night,1.8695652173913044,3
IND147105AAA,IND147101AAA,FTL,Night,1.8257575757575755,2
IND147105AAA,IND160002AAC,FTL,Night,1.8361204013377928,28
IND147201AAA,IND148023AAA,FTL,Night,1.1428571428571428,13
IND147301AAA,IND000000ACA,FTL,Night,1.4821428571428572,2
IND147301AAA,IND140401AAA,FTL,Night,1.4702380952380953,2
IND148023AAA,IND148001AAA,FTL,Night,1.3095238095238095,4
IND148023AAA,IND148024AAB,FTL,Night,2.0,1
IND148028AAA,IND147001AAB,FTL,Night,1.6282894736842106,30
IND148028AAA,IND147001AAD,FTL,Night,1.7222222222222223,6
IND148101AAA,IND148102AAA,FTL,Night,1.181818181818182,5
IND148102AAA,IND151001AAA,FTL,Night,2.3076923076923075,3
IND151001AAA,IND148101AAA,FTL,Night,1.0805626598465472,24
IND151001AAA,IND151103AAA,FTL,Night,1.5,9
IND151001AAA,IND151302AAA,FTL,Night,0.717948717948718,27
IND151001AAA,IND160002AAC,FTL,Evening,1.4,161
IND151103AAA,IND151001AAA,FTL,Night,15.672364672364672,2
IND151302AAA,IND151505AAA,FTL,Night,0.7533613445378151,32
IND151505AAA,IND151506AAA,FTL,Night,1.7692307692307692,5
IND151506AAA,IND151001AAA,FTL,Night,1.0142857142857142,48
IND152024AAA,IND152123AAA,FTL,Night,1.4444444444444444,4
IND152026AAA,IND000000ACA,FTL,Evening,1.9166666666666667,133
IND152026AAA,IND151001AAA,FTL,Evening,1.0,32
IND152026AAA,IND152024AAA,FTL,Night,2.2,4
IND152026AAA,IND152101AAA,FTL,Night,0.9210526315789473,2
IND152026AAA,IND152107AAA,FTL,Night,2.0588235294117645,2
IND152026AAA,IND152116AAA,FTL,Night,1.7173913043478262,6
IND152026AAA,IND160002AAC,FTL,Evening,2.095833333333333,10
IND152101AAA,IND152026AAA,FTL,Night,1.0694444444444444,4
IND152107AAA,IND152026AAA,FTL,Night,1.6636029411764706,2
IND152116AAA,IND152026AAA,FTL,Night,1.2563025210084033,2
IND152116AAA,IND152107AAA,FTL,Night,1.2666666666666666,1
IND152123AAA,IND152026AAA,FTL,Night,1.6666666666666667,3
IND160002AAC,IND000000ACA,FTL,Night,2.0,74
IND160002AAC,IND000000ACA,FTL,Morning,1.7058823529411764,39
IND160002AAC,IND000000ACA,FTL,Afternoon,1.1153846153846154,5
IND160002AAC,IND000000ACB,FTL,Night,1.9375,187
IND160002AAC,IND000000ACB,FTL,Morning,1.6666666666666667,165
IND160002AAC,IND000000ACB,FTL,Afternoon,1.761904761904762,133
IND160002AAC,IND000000ACB,FTL,Evening,1.6470588235294117,231
IND160002AAC,IND110037AAM,FTL,Afternoon,1.836021505376344,90
IND160002AAC,IND131028AAB,FTL,Evening,1.7333333333333334,96
IND160002AAC,IND134203AAA,Carting,Night,1.4285714285714286,5
IND160002AAC,IND135001AAA,FTL,Night,1.7391304347826086,3
IND160002AAC,IND140301AAA,FTL,Night,1.425925925925926,36
IND160002AAC,IND140301AAA,FTL,Evening,1.233115468409586,6
IND160002AAC,IND140603AAA,Carting,Night,1.181818181818182,79
IND160002AAC,IND140603AAA,Carting,Evening,1.3363636363636364,6
IND160002AAC,IND140901AAA,Carting,Night,1.25,95
IND160002AAC,IND140901AAA,Carting,Evening,1.0714285714285714,10
IND160002AAC,IND142001AAB,FTL,Afternoon,1.7058823529411764,126
IND160002AAC,IND143001AAA,FTL,Morning,1.85,121
IND160002AAC,IND144001AAB,FTL,Morning,2.0,83
IND160002AAC,IND144001AAB,FTL,Afternoon,2.0,7
IND160002AAC,IND147001AAB,FTL,Evening,2.1783216783216783,6
IND160002AAC,IND147001AAD,FTL,Evening,1.9166666666666665,14
IND160002AAC,IND147101AAA,FTL,Evening,2.1904761904761907,27
IND160002AAC,IND147105AAA,FTL,Evening,1.7655677655677655,12
IND160002AAC,IND151001AAA,FTL,Night,1.5119047619047619,32
IND160002AAC,IND151001AAA,FTL,Morning,1.5454545454545454,81
IND160002AAC,IND160003AAA,Carting,Morning,1.5625,4
IND160002AAC,IND160055AAA,Carting,Night,1.0454545454545454,60
IND160002AAC,IND160102AAC,Carting,Night,1.7321428571428572,56
IND160002AAC,IND160102AAC,Carting,Afternoon,1.5277777777777777,40
IND160002AAC,IND173212AAA,FTL,Evening,1.608695652173913,55
IND160002AAC,IND174001AAA,FTL,Evening,1.4691666666666667,76
IND160002AAC,IND174103AAA,FTL,Evening,1.2666666666666666,3
IND160002AAC,IND174307AAA,FTL,Night,1.3,7
IND160002AAC,IND174307AAA,FTL,Evening,1.2,91
IND160002AAC,IND176041AAA,FTL,Evening,1.164983164983165,12
IND160002AAC,IND181152AAA,FTL,Morning,1.4583333333333333,29
IND160002AAC,IND184104AAA,FTL,Morning,1.5,72
IND160002AAC,IND421302AAG,FTL,Morning,1.6842105263157894,59
IND160002AAC,IND562132AAA,FTL,Afternoon,1.5,81
IND160003AAA,IND160002AAC,Carting,Morning,2.611111111111111,4
IND160055AAA,IND160002AAC,Carting,Night,1.0,75
IND160102AAC,IND160002AAC,Carting,Night,1.6333333333333333,20
IND160102AAC,IND160002AAC,Carting,Morning,1.5649350649350646,8
IND160102AAC,IND160002AAC,Carting,Afternoon,2.0,35
IND160102AAC,IND160002AAC,Carting,Evening,1.6666666666666667,48
IND160102AAD,IND160002AAC,Carting,Night,1.8333333333333333,39
IND160102AAD,IND160002AAD,Carting,Afternoon,1.5166666666666666,12
IND173025AAA,IND160002AAC,FTL,Night,2.2054698457223,40
IND173025AAA,IND160002AAC,FTL,Morning,1.9722222222222223,4
IND173212AAA,IND134102AAA,FTL,Night,3.8484848484848486,2
IND173212AAA,IND160002AAC,FTL,Morning,2.0105263157894737,1
IND173212AAA,IND173220AAA,FTL,Night,3.3076923076923075,5
IND173212AAA,IND174103AAA,FTL,Night,3.9,2
IND173220AAA,IND173212AAA,FTL,Night,3.53125,1
IND173220AAA,IND174103AAA,FTL,Night,2.066666666666667,1
IND173220AAA,IND174103AAA,FTL,Morning,3.1904761904761907,1
IND174001AAA,IND175018AAA,FTL,Night,2.5185185185185186,15
IND174021AAA,IND176048AAA,FTL,Night,2.04,11
IND174021AAA,IND176048AAA,FTL,Morning,2.769230769230769,1
IND174101AAB,IND134102AAA,FTL,Night,2.6125,2
IND174101AAB,IND160002AAC,FTL,Night,3.3653846153846154,26
IND174101AAB,IND160002AAC,FTL,Morning,2.681818181818182,16
IND174103AAA,IND160002AAC,FTL,Night,2.08,15
IND174103AAA,IND160002AAC,FTL,Morning,2.4285714285714284,3
IND174307AAA,IND176041AAA,FTL,Night,1.0573294629898404,16
IND174307AAA,IND176041AAA,FTL,Morning,1.2142857142857142,1
IND175001AAA,IND175101AAA,FTL,Night,1.3879310344827587,28
IND175001AAA,IND175101AAA,FTL,Morning,1.8669985775248934,6
IND175015AAA,IND174001AAA,FTL,Morning,2.0,49
IND175018AAA,IND175001AAA,FTL,Night,2.8,15
IND175018AAA,IND175001AAA,FTL,Morning,3.117647058823529,1
IND175101AAA,IND160002AAC,FTL,Morning,1.7233400402414487,32
IND176048AAA,IND175015AAA,FTL,Night,2.102564102564102,27
IND176048AAA,IND175015AAA,FTL,Morning,1.7077294685990339,4
IND176061AAA,IND160002AAC,FTL,Morning,1.3733333333333333,9
IND176061AAA,IND160002AAC,FTL,Afternoon,2.0,9
IND176110AAB,IND177033AAA,FTL,Night,2.071428571428572,5
IND176110AAB,IND177033AAA,FTL,Morning,2.1166666666666667,4
IND176201AAA,IND176303AAA,FTL,Night,1.4428418803418803,10
IND176201AAA,IND176303AAA,FTL,Morning,1.4830357142857142,8
IND176215AAA,IND176061AAA,FTL,Morning,1.8898550724637682,4
IND176303AAA,IND176310AAA,FTL,Morning,1.335704291044776,10
IND176310AAA,IND145001AAA,FTL,Morning,1.1978260869565218,36
IND176310AAA,IND145001AAA,FTL,Afternoon,1.2941176470588236,3
IND177001AAA,IND176110AAB,FTL,Night,1.809523809523809,5
IND177001AAA,IND176110AAB,FTL,Morning,1.8136363636363635,2
IND177033AAA,IND160002AAC,FTL,Morning,1.75,142
IND177101AAA,IND176001AAA,FTL,Night,1.5384615384615383,2
IND177101AAA,IND176001AAA,FTL,Morning,1.3777777777777778,2
IND177101AAA,IND176001AAB,FTL,Night,1.1170940170940171,2
IND177203AAA,IND177101AAA,FTL,Night,2.328185328185328,2
IND177203AAA,IND177101AAA,FTL,Morning,1.4054054054054057,1
IND181152AAA,IND184121AAA,FTL,Morning,1.4722222222222223,10
IND181152AAB,IND160002AAC,FTL,Morning,1.5989974937343359,14
IND181152AAB,IND181201AAB,Carting,Night,2.4545454545454546,21
IND181152AAB,IND184121AAA,FTL,Night,1.7916666666666665,2
IND181152AAB,IND184121AAA,FTL,Morning,2.2083333333333335,6
IND181201AAB,IND181152AAB,Carting,Night,2.857142857142857,21
IND181201AAB,IND181152AAB,Carting,Morning,3.4545454545454546,3
IND184104AAA,IND160002AAC,FTL,Morning,1.5151515151515151,47
IND184104AAA,IND181152AAA,FTL,Night,1.4358974358974357,10
IND184104AAA,IND181152AAB,FTL,Night,1.38,6
IND184104AAA,IND184121AAA,FTL,Night,1.1904761904761905,4
IND184104AAA,IND184121AAA,FTL,Evening,1.6940476190476188,2
IND184121AAA,IND160002AAC,FTL,Morning,1.54093567251462,52
IND184121AAA,IND160002AAC,FTL,Afternoon,1.5789473684210529,13
IND184121AAA,IND181152AAA,FTL,Night,1.4871794871794872,2
IND184121AAA,IND181152AAB,FTL,Night,1.2916666666666667,2
IND184121AAA,IND184104AAA,FTL,Morning,1.212797619047619,6
IND201001AAA,IND201007AAA,Carting,Night,2.9642857142857144,2
IND201001AAA,IND201007AAA,Carting,Morning,3.076923076923077,3
IND201001AAC,IND000000ACB,Carting,Night,1.1071428571428572,9
IND201001AAC,IND110037AAM,Carting,Afternoon,1.5520833333333335,4
IND201001AAC,IND110037AAM,Carting,Evening,1.1833333333333333,4
IND201005AAA,IND201007AAA,Carting,Night,3.2857142857142856,1
IND201007AAA,IND201001AAA,Carting,Night,1.5833333333333333,3
IND201007AAA,IND201001AAA,Carting,Evening,1.3076923076923077,1
IND201007AAA,IND201005AAA,Carting,Evening,2.076923076923077,3
IND201007AAA,IND201007AAB,Carting,Morning,5.5476190476190474,2
IND201007AAA,IND245101AAA,Carting,Night,1.9,10
IND201007AAA,IND245304AAA,Carting,Night,1.5641025641025643,12
IND201007AAA,IND245304AAA,Carting,Evening,1.8,32
IND201007AAB,IND110044AAB,Carting,Afternoon,1.3846153846153846,27
IND201007AAB,IND110044AAB,Carting,Evening,1.0,3
IND201007AAB,IND201007AAA,Carting,Afternoon,4.035714285714286,2
IND201007AAB,IND201301AAF,Carting,Afternoon,2.933333333333333,5
IND201204AAA,IND250002AAA,FTL,Night,1.6428571428571428,6
IND201301AAD,IND110037AAM,Carting,Morning,6.115384615384615,6
IND201301AAF,IND201301AAL,Carting,Morning,1.3928571428571428,2
IND201301AAF,IND201304AAA,Carting,Night,1.6666666666666667,1
IND201301AAF,IND201304AAA,Carting,Morning,1.8395833333333333,6
IND201301AAF,IND201304AAA,Carting,Evening,1.3541666666666665,6
IND201301AAF,IND203205AAA,FTL,Night,1.5894736842105264,4
IND201301AAF,IND203205AAA,FTL,Evening,1.5925,34
IND201301AAL,IND201301AAF,Carting,Night,1.7333333333333334,13
IND201301AAL,IND201301AAF,Carting,Morning,1.6923076923076923,11
IND201301AAL,IND201307AAA,Carting,Night,1.2197802197802197,8
IND201301AAL,IND201307AAA,Carting,Morning,1.4166666666666665,2
IND201301AAM,IND000000ACB,Carting,Night,1.7142857142857142,66
IND201301AAM,IND000000ACB,Carting,Afternoon,1.5833333333333333,63
IND201301AAM,IND000000ACB,Carting,Evening,1.7142857142857142,78
IND201304AAA,IND201301AAF,Carting,Night,2.2666666666666666,9
IND201304AAA,IND201301AAF,Carting,Morning,1.807692307692308,12
IND201306AAA,IND201301AAF,Carting,Night,2.4903846153846154,6
IND201306AAA,IND201301AAF,Carting,Morning,1.925824175824176,10
IND201306AAA,IND201304AAA,Carting,Night,2.1333333333333333,1
IND201307AAA,IND201301AAL,Carting,Night,1.1538461538461535,32
IND201307AAA,IND201301AAL,Carting,Morning,1.3923076923076922,26
IND202001AAB,IND110037AAM,FTL,Night,2.032608695652174,6
IND202001AAB,IND205001AAB,FTL,Morning,2.588235294117647,47
IND202001AAB,IND207123AAA,FTL,Evening,0.8787499999999999,6
IND202001AAC,IND204215AAA,Carting,Night,2.6190476190476195,16
IND203001AAA,IND203131AAA,FTL,Night,3.615384615384616,5
IND203131AAA,IND203135AAA,FTL,Night,1.5192592592592593,32
IND203135AAA,IND203390AAA,FTL,Night,1.3958333333333333,16
IND203135AAA,IND203396AAB,FTL,Night,1.52,36
IND203390AAA,IND201301AAF,FTL,Morning,1.986842105263158,98
IND203396AAB,IND203390AAA,FTL,Night,1.3088235294117647,14
IND203396AAB,IND203390AAA,FTL,Morning,1.3911764705882352,16
IND204101AAA,IND202001AAB,FTL,Night,2.708074534161491,4
IND204215AAA,IND207001AAA,Carting,Night,2.875,24
IND205001AAB,IND110037AAM,FTL,Afternoon,1.9444444444444444,11
IND205001AAB,IND205135AAA,Carting,Afternoon,1.75,5
IND205001AAB,IND205135AAA,FTL,Afternoon,2.112836438923396,10
IND205001AAB,IND205135AAA,FTL,Evening,2.200980392156863,4
IND205001AAB,IND209625AAA,FTL,Evening,2.7,3
IND205001AAB,IND209721AAB,FTL,Afternoon,2.638888888888889,6
IND205001AAB,IND209721AAB,FTL,Evening,2.1875,24
IND205001AAB,IND283203AAA,FTL,Evening,4.689655172413793,1
IND205135AAA,IND283203AAA,Carting,Night,2.0,3
IND205135AAA,IND283203AAA,FTL,Night,2.176470588235294,12
IND206001AAA,IND000000ACB,FTL,Night,1.375,242
IND206122AAA,IND206001AAA,FTL,Night,1.4375,56
IND207001AAA,IND207302AAA,Carting,Night,1.0526315789473684,23
IND207123AAA,IND202001AAB,FTL,Night,8.098039215686274,1
IND207247AAB,IND205001AAB,FTL,Morning,2.3,18
IND207247AAB,IND205001AAB,FTL,Afternoon,2.231578947368421,2
IND207302AAA,IND202001AAB,Carting,Night,3.25,15
IND207302AAA,IND202001AAB,Carting,Morning,1.0534188034188035,6
IND208006AAA,IND209304AAA,Carting,Night,1.8571428571428568,9
IND208012AAA,IND209304AAA,Carting,Night,35.0,33
IND208017AAA,IND209304AAA,Carting,Night,12.7,3
IND208017AAA,IND209304AAA,Carting,Afternoon,6.955882352941177,10
IND208019AAA,IND209304AAA,Carting,Morning,3.0,3
IND208019AAA,IND209304AAA,Carting,Afternoon,6.216374269005849,10
IND209101AAA,IND209111AAA,FTL,Night,0.9928571428571429,26
IND209111AAA,IND285001AAD,FTL,Night,2.0,51
IND209111AAA,IND285001AAD,FTL,Morning,2.625,3
IND209206AAB,IND210301AAA,Carting,Night,2.333333333333333,42
IND209304AAA,IND000000ACB,FTL,Night,1.588235294117647,395
IND209304AAA,IND000000ACB,FTL,Morning,1.755,54
IND209304AAA,IND000000ACB,FTL,Afternoon,1.5798319327731092,160
IND209304AAA,IND000000ACB,FTL,Evening,1.7350877192982457,18
IND209304AAA,IND110037AAM,FTL,Morning,1.625,91
IND209304AAA,IND206122AAA,FTL,Afternoon,1.4444444444444444,46
IND209304AAA,IND206122AAA,FTL,Evening,1.4411764705882355,12
IND209304AAA,IND208006AAA,Carting,Night,2.0,22
IND209304AAA,IND208006AAA,Carting,Evening,2.2857142857142856,15
IND209304AAA,IND208012AAA,Carting,Night,2.0,32
IND209304AAA,IND208012AAA,Carting,Evening,1.8,10
IND209304AAA,IND208019AAA,Carting,Night,3.285714285714286,16
IND209304AAA,IND208019AAA,Carting,Evening,3.7333333333333334,20
IND209304AAA,IND209101AAA,FTL,Night,2.6666666666666665,3
IND209304AAA,IND209101AAA,FTL,Evening,3.0,14
IND209304AAA,IND209206AAB,Carting,Night,1.5714285714285714,7
IND209304AAA,IND209206AAB,Carting,Evening,1.5,54
IND209304AAA,IND209801AAA,Carting,Night,2.0,85
IND209304AAA,IND211002AAB,FTL,Afternoon,1.3125,153
IND209304AAA,IND211002AAB,FTL,Evening,1.3426724137931034,36
IND209304AAA,IND212601AAA,FTL,Night,1.589705882352941,12
IND209304AAA,IND212601AAA,FTL,Evening,1.4355263157894735,52
IND209304AAA,IND221313AAA,FTL,Morning,1.6125,56
IND209304AAA,IND221313AAA,FTL,Afternoon,1.7836257309941521,28
IND209304AAA,IND282001AAA,FTL,Night,2.15,33
IND209304AAA,IND282001AAA,FTL,Morning,1.9354166666666663,66
IND209625AAA,IND241124AAB,FTL,Night,1.4827586206896552,22
IND209625AAA,IND241124AAB,FTL,Evening,1.4588122605363982,2
IND209721AAB,IND209625AAA,FTL,Night,1.3333333333333333,11
IND209721AAB,IND209625AAA,FTL,Evening,1.2777777777777777,8
IND209801AAA,IND209304AAA,Carting,Night,1.8571428571428568,21
IND210001AAA,IND210427AAA,FTL,Night,3.65625,18
IND210001AAA,IND210427AAA,FTL,Morning,4.383223684210526,12
IND210427AAA,IND209304AAA,FTL,Morning,2.909090909090909,49
IND210431AAA,IND209304AAA,FTL,Morning,2.2888888888888888,20
IND210431AAA,IND209304AAA,FTL,Afternoon,5.833333333333333,5
IND210501AAB,IND209304AAA,Carting,Night,2.4,132
IND210501AAB,IND209304AAA,Carting,Morning,2.125,9
IND211002AAB,IND209304AAA,FTL,Night,1.6055555555555556,144
IND211002AAB,IND211011AAA,Carting,Night,4.428571428571429,13
IND211002AAB,IND211013AAA,Carting,Night,5.309523809523809,14
IND211002AAB,IND485001AAC,FTL,Night,2.359210526315789,78
IND211008AAA,IND211002AAB,Carting,Night,4.666666666666667,15
IND211008AAA,IND211002AAB,Carting,Morning,3.4285714285714284,3
IND211010AAB,IND211002AAB,Carting,Morning,4.0,1
IND211011AAA,IND212501AAA,Carting,Night,3.9,38
IND212402AAA,IND211002AAB,Carting,Morning,4.285714285714286,65
IND212501AAA,IND212402AAA,Carting,Night,1.6666666666666667,25
IND212501AAA,IND212402AAA,Carting,Morning,1.75,11
IND212601AAA,IND210001AAA,FTL,Night,2.294117647058824,63
IND221010AAB,IND222001AAA,FTL,Morning,2.625,3
IND221010AAB,IND232101AAB,Carting,Morning,1.3,2
IND221010AAB,IND233001AAA,FTL,Morning,11.214285714285714,5
IND221010AAB,IND233001AAA,FTL,Afternoon,3.9047619047619047,3
IND221303AAA,IND231001AAA,FTL,Night,1.625,3
IND221313AAA,IND211002AAB,FTL,Morning,3.1978494623655913,24
IND221313AAA,IND211002AAB,FTL,Afternoon,2.723684210526316,12
IND221313AAA,IND221010AAA,Carting,Morning,5.0,3
IND221313AAA,IND221401AAA,FTL,Afternoon,16.714285714285715,1
IND221313AAA,IND222136AAA,FTL,Morning,15.11875,2
IND221313AAA,IND232101AAB,Carting,Afternoon,2.2,9
IND221313AAA,IND276128AAA,FTL,Morning,2.111111111111111,5
IND221313AAA,IND276128AAA,FTL,Afternoon,3.2071428571428573,4
IND221401AAA,IND221303AAA,FTL,Night,2.71875,2
IND221706AAA,IND273014AAB,FTL,Morning,2.533333333333333,56
IND222001AAA,IND222136AAA,FTL,Evening,2.9166666666666665,1
IND222125AAB,IND222001AAA,FTL,Morning,2.65625,2
IND223101AAB,IND222125AAB,FTL,Night,1.628787878787879,6
IND223101AAB,IND222125AAB,FTL,Morning,2.083333333333333,7
IND224001AAA,IND224141AAB,Carting,Morning,3.0,42
IND224001AAA,IND224141AAB,FTL,Morning,3.4017857142857144,4
IND224141AAB,IND224122AAA,Carting,Morning,3.1875,38
IND224141AAB,IND224122AAA,Carting,Afternoon,3.125,9
IND224141AAB,IND224122AAA,FTL,Morning,4.4411764705882355,2
IND226004AAA,IND226016AAA,Carting,Night,3.0,11
IND226004AAA,IND226024AAA,Carting,Night,2.7916666666666665,2
IND231205AAA,IND231216AAA,FTL,Morning,3.3,3
IND231208AAA,IND231217AAA,FTL,Night,1.565217391304348,1
IND231208AAA,IND231217AAA,FTL,Evening,1.875,5
IND231217AAA,IND231225AAB,FTL,Night,2.424603174603175,14
IND231225AAB,IND486886AAA,FTL,Night,1.6296296296296295,7
IND232101AAB,IND232104AAB,Carting,Night,2.0,13
